"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Psmc1",9.97964536134047e-130,0.435627449146006,0.716,0.558,2.7941011082681e-125,"Psmc1"
"0610012G03Rik",1.52486537512037e-129,0.39213861519716,0.667,0.487,4.269318077262e-125,"0610012G03Rik"
"Lmo4",1.60169333117961e-129,0.673377189410916,0.488,0.308,4.48442098863667e-125,"Lmo4"
"Rnf6",1.82173720127909e-129,0.329588882788439,0.505,0.309,5.10049981614119e-125,"Rnf6"
"March6",1.86953433346453e-129,0.333737138380398,0.571,0.364,5.23432222683398e-125,"March6"
"Gripap1",1.97667855496826e-129,0.374112138297129,0.58,0.389,5.53430461820012e-125,"Gripap1"
"Hnrnpc",2.29146059007333e-129,0.416932005037347,0.813,0.676,6.41563136008732e-125,"Hnrnpc"
"Snrpf",2.54416584157472e-129,0.42053107592453,0.71,0.54,7.1231555232409e-125,"Snrpf"
"Hdac11",2.54999225443674e-129,0.397479312252543,0.737,0.557,7.13946831397199e-125,"Hdac11"
"Hspa9",2.97867686860863e-129,0.398232967199429,0.727,0.565,8.33969949673044e-125,"Hspa9"
"Pdcd4",3.30972385835338e-129,0.348608218870399,0.599,0.394,9.26656485861779e-125,"Pdcd4"
"Polr2c",3.75268248645825e-129,0.402801422597017,0.679,0.509,1.05067604255858e-124,"Polr2c"
"Myo9a",4.5896326890257e-129,0.335521693506582,0.554,0.354,1.28500536027342e-124,"Myo9a"
"L1cam",5.22830258486182e-129,0.29060803079327,0.415,0.228,1.46382015770961e-124,"L1cam"
"Rph3a",5.42984970427207e-129,0.354328215215388,0.405,0.222,1.52024932020209e-124,"Rph3a"
"Ccdc32",6.71763669305509e-129,0.31664725108777,0.465,0.275,1.88080392132156e-124,"Ccdc32"
"Zmynd11",7.16366482593591e-129,0.345394192042566,0.655,0.463,2.00568287796554e-124,"Zmynd11"
"Cplx2",1.01408878305254e-128,0.406964177188358,0.559,0.35,2.83924577479051e-124,"Cplx2"
"Rabggtb",1.06033467729203e-128,0.320440090426257,0.552,0.35,2.96872502948224e-124,"Rabggtb"
"Eid2b",1.26722399850715e-128,0.254227331373295,0.335,0.167,3.54797375102031e-124,"Eid2b"
"2410002F23Rik",1.41556311069687e-128,0.33321746252312,0.519,0.325,3.9632935973291e-124,"2410002F23Rik"
"Fam76a",1.84856044621852e-128,0.369263325014318,0.606,0.414,5.17559953732262e-124,"Fam76a"
"Eif2s2",1.89021629071229e-128,0.447040398420449,0.848,0.749,5.29222757073628e-124,"Eif2s2"
"Ankra2",2.0011365281578e-128,0.370563551965728,0.583,0.392,5.60278205153622e-124,"Ankra2"
"Ksr2",2.0380339269839e-128,0.239363279284102,0.327,0.16,5.70608738876953e-124,"Ksr2"
"Rpl12",2.23715793672048e-128,0.474571935079342,0.737,0.595,6.26359479122999e-124,"Rpl12"
"Sh3glb2",2.46527707052819e-128,0.360757516472243,0.673,0.485,6.90228274206482e-124,"Sh3glb2"
"Litaf",3.04040263522024e-128,-0.589968008090721,0.107,0.299,8.51251929808962e-124,"Litaf"
"Fam133b",3.10227718588348e-128,0.360421228657947,0.673,0.484,8.68575566503657e-124,"Fam133b"
"Nktr",3.40014519861387e-128,0.373418203677077,0.773,0.605,9.51972652707913e-124,"Nktr"
"Enah",3.83853794509737e-128,0.356031201648026,0.633,0.428,1.07471385386836e-123,"Enah"
"Mblac2",4.04371977295453e-128,0.293110714988472,0.433,0.244,1.13216066203181e-123,"Mblac2"
"Myeov2",4.48590382159058e-128,0.449933650265318,0.8,0.676,1.25596335196893e-123,"Myeov2"
"Prpf19",4.75837241993705e-128,0.38294953814585,0.709,0.532,1.33224911013398e-123,"Prpf19"
"Zfp106",5.45166102032207e-128,0.336529859353483,0.582,0.383,1.52635605246977e-123,"Zfp106"
"Asph",6.24125991991644e-128,0.342370119100601,0.52,0.322,1.7474279523782e-123,"Asph"
"Eid1",9.56944302901927e-128,0.430530894180262,0.764,0.603,2.67925265926482e-123,"Eid1"
"Pithd1",1.02141498469389e-127,0.404452002549035,0.673,0.493,2.85975767414596e-123,"Pithd1"
"Psd",1.13457718262979e-127,0.272419929495827,0.396,0.214,3.17658919592689e-123,"Psd"
"Pde1b",1.30899617907185e-127,0.36475960243711,0.359,0.188,3.66492750216537e-123,"Pde1b"
"Ap3m2",1.4632237178208e-127,0.290556536926213,0.399,0.218,4.09673376515468e-123,"Ap3m2"
"Tgoln1",1.4907909024396e-127,0.388710033682252,0.711,0.542,4.1739163686504e-123,"Tgoln1"
"Cgref1",1.57926836163909e-127,0.263378845255442,0.316,0.153,4.42163555891712e-123,"Cgref1"
"Scaper",1.91666645658882e-127,0.322990506871039,0.505,0.311,5.36628274515739e-123,"Scaper"
"Trank1",2.30773009113688e-127,0.298758189891593,0.453,0.26,6.46118270916504e-123,"Trank1"
"Gdap1l1",2.58097340668127e-127,0.284387566564805,0.413,0.227,7.22620934402622e-123,"Gdap1l1"
"Mat2b",3.09405890394148e-127,0.383307240174825,0.669,0.484,8.66274611925534e-123,"Mat2b"
"Wtap",3.25327329557998e-127,0.340030143677039,0.511,0.32,9.10851457296483e-123,"Wtap"
"Rps5",3.9185548949017e-127,0.513590683147722,0.944,0.905,1.09711699947458e-122,"Rps5"
"Fam73a",5.48363548034672e-127,0.310110097189284,0.49,0.296,1.53530826178748e-122,"Fam73a"
"Mapk8ip3",5.86055124906273e-127,0.339730831348428,0.649,0.45,1.64083713871258e-122,"Mapk8ip3"
"Ly6e",5.95814788151397e-127,0.32613761946367,0.522,0.319,1.66816224386628e-122,"Ly6e"
"Psma6",6.14280609507675e-127,0.445055037493501,0.743,0.605,1.71986285049959e-122,"Psma6"
"Dbpht2",8.23619742073618e-127,0.4051519097988,0.521,0.318,2.30597055385772e-122,"Dbpht2"
"Pdpk1",9.94757198151906e-127,0.30280593551587,0.497,0.298,2.78512120338571e-122,"Pdpk1"
"Unc5d",1.11218201586786e-126,0.352297678516174,0.428,0.239,3.11388720802683e-122,"Unc5d"
"Brinp1",1.20663816757861e-126,0.333783370293842,0.426,0.242,3.37834554158659e-122,"Brinp1"
"Casc4",1.25363261102571e-126,0.362850788571362,0.586,0.39,3.50992058434978e-122,"Casc4"
"Nsfl1c",1.78197229266386e-126,0.392307595928238,0.667,0.49,4.98916602500028e-122,"Nsfl1c"
"Mtmr7",1.8214321842995e-126,0.262860166083075,0.364,0.188,5.09964582960175e-122,"Mtmr7"
"Rundc3b",1.8829795802482e-126,0.240151581962283,0.336,0.166,5.2719662287789e-122,"Rundc3b"
"Rps2",2.21323944900424e-126,0.459972494415941,0.925,0.871,6.19662780932207e-122,"Rps2"
"Scg3",2.99589119956219e-126,0.398262203420542,0.6,0.41,8.38789618053422e-122,"Scg3"
"Rgs9",3.75484551413023e-126,0.351904163210366,0.342,0.176,1.05128164704618e-121,"Rgs9"
"Mrap2",6.64222168710116e-126,0.349363966825273,0.371,0.197,1.85968922795458e-121,"Mrap2"
"Cntnap5a",7.36226974049371e-126,0.299725705539874,0.345,0.175,2.06128828194343e-121,"Cntnap5a"
"Sae1",8.32556326588263e-126,0.338975429973711,0.498,0.308,2.33099120318182e-121,"Sae1"
"Il1rapl1",8.52892754593535e-126,0.354216128877677,0.525,0.33,2.38792913431098e-121,"Il1rapl1"
"Ift81",9.36079348079975e-126,0.302753983256989,0.416,0.234,2.62083495875431e-121,"Ift81"
"Ndufa7",9.81246822649722e-126,0.506162023078533,0.848,0.776,2.74729485405469e-121,"Ndufa7"
"Shoc2",1.54966171530087e-125,0.311374332873366,0.466,0.276,4.33874287049938e-121,"Shoc2"
"Znhit3",1.81458078896779e-125,0.306075606969883,0.47,0.281,5.08046329295201e-121,"Znhit3"
"Wdr18",1.94063764794392e-125,0.351347353821659,0.556,0.363,5.43339728671339e-121,"Wdr18"
"Aes",2.47706911031359e-125,0.41953284092667,0.799,0.66,6.93529809505599e-121,"Aes"
"2010107E04Rik",2.68689299996544e-125,0.526110406289996,0.832,0.744,7.52276302130323e-121,"2010107E04Rik"
"Cox6c",3.50002776709737e-125,0.557976500754732,0.946,0.927,9.79937774231922e-121,"Cox6c"
"Dpy30",3.55584490378617e-125,0.379594694990954,0.62,0.437,9.95565456162051e-121,"Dpy30"
"Ccdc106",3.67627134333634e-125,0.287399188296786,0.39,0.211,1.02928245070731e-120,"Ccdc106"
"Cfap36",3.70236910847576e-125,0.417291130994767,0.681,0.508,1.03658930299104e-120,"Cfap36"
"Tcea1",3.82953609362186e-125,0.392567281281113,0.627,0.449,1.07219351549225e-120,"Tcea1"
"Flot1",4.41859396714558e-125,0.366721231358561,0.548,0.359,1.23711793892142e-120,"Flot1"
"Bloc1s6",4.57406791996086e-125,0.28071658597234,0.366,0.193,1.28064753623064e-120,"Bloc1s6"
"Txndc9",5.05047239935461e-125,0.382320803185022,0.676,0.499,1.4140312623713e-120,"Txndc9"
"Gnb1",5.30994948350742e-125,0.504385085366994,0.838,0.689,1.48667965639241e-120,"Gnb1"
"Dync1li1",6.16919263756483e-125,0.340921857982926,0.57,0.377,1.7272505546654e-120,"Dync1li1"
"Ngrn",7.56465331284042e-125,0.316449210261844,0.448,0.262,2.11795163452906e-120,"Ngrn"
"Gal",7.6301005320167e-125,2.07123605381387,0.327,0.172,2.13627554695404e-120,"Gal"
"Borcs7",8.20123070272413e-125,0.393055916056776,0.58,0.396,2.2961805721487e-120,"Borcs7"
"Nfx1",1.17793882997583e-124,0.317810360922704,0.522,0.328,3.29799313616632e-120,"Nfx1"
"Fhad1",1.27221593156736e-124,0.288788172549276,0.239,0.102,3.5619501652023e-120,"Fhad1"
"Rpusd1",1.30281348332044e-124,0.276736603629122,0.376,0.2,3.64761719060057e-120,"Rpusd1"
"Sec61g",1.84931288196356e-124,0.469244599596721,0.833,0.734,5.17770620692158e-120,"Sec61g"
"Cds2",1.96122255214905e-124,0.325878375369383,0.604,0.401,5.49103090150691e-120,"Cds2"
"Pomgnt2",2.56916080848625e-124,0.276695646077356,0.379,0.202,7.1931364315998e-120,"Pomgnt2"
"Tle4",2.97198968755793e-124,0.364520192474723,0.565,0.366,8.32097672722468e-120,"Tle4"
"Efhd2",3.22671827677837e-124,0.296844223566505,0.526,0.32,9.03416583132409e-120,"Efhd2"
"Yme1l1",4.75027659489214e-124,0.365461597565163,0.583,0.393,1.3299824410379e-119,"Yme1l1"
"Cnbp",6.47640324055981e-124,0.439773246861739,0.884,0.811,1.81326337929193e-119,"Cnbp"
"Sdf2",8.02702715731162e-124,0.402779782242098,0.613,0.436,2.24740706350411e-119,"Sdf2"
"Slc6a15",1.07238926256565e-123,0.272769573470416,0.34,0.173,3.0024754573313e-119,"Slc6a15"
"Gpr85",1.11326865807368e-123,0.314679507710868,0.484,0.292,3.11692958887468e-119,"Gpr85"
"Aurkaip1",1.35303555031637e-123,0.446673587287518,0.713,0.564,3.78822893377576e-119,"Aurkaip1"
"Gm10419",1.45505659301608e-123,0.251753689427744,0.348,0.178,4.07386744912641e-119,"Gm10419"
"Fam131a",1.48038524729883e-123,0.280721591424547,0.394,0.215,4.14478261538726e-119,"Fam131a"
"1110059E24Rik",1.57521788837296e-123,0.329925356401573,0.486,0.3,4.41029504386663e-119,"1110059E24Rik"
"Ccnt2",2.06708301126262e-123,0.338543621028007,0.667,0.478,5.78741901493307e-119,"Ccnt2"
"Pdhb",2.07552287347048e-123,0.356485011919775,0.6,0.413,5.81104894114266e-119,"Pdhb"
"Fam32a",2.25623150706214e-123,0.367753101381171,0.577,0.394,6.31699697347258e-119,"Fam32a"
"Casd1",2.57200045335012e-123,0.3039404212626,0.488,0.295,7.20108686928968e-119,"Casd1"
"Lrif1",2.69180939582427e-123,0.305220202618864,0.467,0.278,7.53652794642879e-119,"Lrif1"
"Srsf3",2.74635414998955e-123,0.404893108233435,0.772,0.629,7.68924234914075e-119,"Srsf3"
"Rpl36al",3.3826036783702e-123,0.474257736792103,0.795,0.68,9.47061377870087e-119,"Rpl36al"
"Mapre2",3.78174966901336e-123,0.34626292708483,0.678,0.487,1.05881427233036e-118,"Mapre2"
"Taok1",5.48959494908325e-123,0.335525655429106,0.64,0.444,1.53697679384433e-118,"Taok1"
"Egfl7",7.34160532361678e-123,0.255867477682845,0.294,0.139,2.05550265850623e-118,"Egfl7"
"Rabl6",7.69246548157397e-123,0.343309552840467,0.593,0.402,2.15373648553108e-118,"Rabl6"
"Scn1b",8.49553104704232e-123,0.309406447951588,0.454,0.262,2.37857878255091e-118,"Scn1b"
"Limd2",1.01880385372066e-122,0.2865730029602,0.397,0.216,2.85244702964711e-118,"Limd2"
"Zfp512",1.14313672042553e-122,0.321913194752544,0.506,0.317,3.2005541898474e-118,"Zfp512"
"BC029722",1.25823783348592e-122,0.362677774368453,0.556,0.368,3.52281428619388e-118,"BC029722"
"Ndufb7",1.76477808594548e-122,0.471111912124868,0.826,0.739,4.94102568503014e-118,"Ndufb7"
"Ndufa1",1.96867192042823e-122,0.462698938308767,0.726,0.586,5.51188764281497e-118,"Ndufa1"
"Evi2a",2.03819768789622e-122,-0.640938138763631,0.122,0.308,5.70654588657184e-118,"Evi2a"
"Setd3",2.21573181681639e-122,0.362715498399739,0.686,0.507,6.20360594072252e-118,"Setd3"
"Pnoc",2.71436330336757e-122,0.522929028934449,0.305,0.15,7.59967437676852e-118,"Pnoc"
"Dmd",3.37826164371086e-122,0.31836574135178,0.445,0.258,9.45845695006166e-118,"Dmd"
"Rpl23a",3.79981869594754e-122,0.553246137646073,0.919,0.884,1.06387323849139e-117,"Rpl23a"
"Gdi2",4.6398181066609e-122,0.426518145806006,0.759,0.622,1.29905627350292e-117,"Gdi2"
"Ric3",5.0485094748924e-122,0.316705855380789,0.498,0.307,1.41348168278038e-117,"Ric3"
"Kif2a",6.41249264759835e-122,0.346570157576666,0.518,0.331,1.79536969147458e-117,"Kif2a"
"Smap2",6.45529250592443e-122,0.348180001420568,0.577,0.385,1.80735279580872e-117,"Smap2"
"Hagh",6.92823696920767e-122,0.399788211055814,0.706,0.542,1.93976778663876e-117,"Hagh"
"Rpl36a",7.02845178532839e-122,0.524451811872737,0.827,0.732,1.96782593085624e-117,"Rpl36a"
"Kcnip4",7.2607674544955e-122,0.372986949334977,0.448,0.259,2.03286967190965e-117,"Kcnip4"
"Lrrc4c",7.61850071843834e-122,0.326911022851406,0.482,0.293,2.13302783114837e-117,"Lrrc4c"
"Ildr2",8.51748646335e-122,0.273412790301755,0.354,0.183,2.38472586000873e-117,"Ildr2"
"Myef2",8.54028594384902e-122,0.351540595928586,0.582,0.389,2.39110925855885e-117,"Myef2"
"Kmt2a",9.91642779552799e-122,0.329867661479931,0.564,0.366,2.77640145419193e-117,"Kmt2a"
"Timm10",1.03877530237604e-121,0.31296673956324,0.482,0.295,2.90836309159245e-117,"Timm10"
"Dnajc10",1.05309594596949e-121,0.322228556050995,0.534,0.344,2.94845802952538e-117,"Dnajc10"
"Smarca5",1.13734402807084e-121,0.389787060795802,0.795,0.655,3.18433580979275e-117,"Smarca5"
"Caprin1",1.13800537447757e-121,0.361347464160069,0.655,0.47,3.18618744746229e-117,"Caprin1"
"Tmem147",1.27778589861215e-121,0.407687871214722,0.728,0.581,3.57754495893429e-117,"Tmem147"
"Mrps10",1.5243428011909e-121,0.326708204798177,0.532,0.34,4.26785497477428e-117,"Mrps10"
"Olfm3",1.60351275566633e-121,0.286930141598254,0.343,0.175,4.48951501331459e-117,"Olfm3"
"Galnt13",1.6372111015507e-121,0.305624754371889,0.42,0.237,4.58386364212165e-117,"Galnt13"
"Itpa",1.67058162859418e-121,0.323638119288266,0.48,0.296,4.677294443738e-117,"Itpa"
"Whsc1l1",1.67694686987953e-121,0.334644584797078,0.597,0.407,4.6951158462887e-117,"Whsc1l1"
"Hmgn1",2.0178873847049e-121,0.396702468841616,0.712,0.542,5.64968109969678e-117,"Hmgn1"
"Ddx25",2.40048493034775e-121,0.313958345748712,0.439,0.255,6.72087770798764e-117,"Ddx25"
"Napa",2.92948053144767e-121,0.398595334955044,0.77,0.629,8.20195959194719e-117,"Napa"
"Nap1l4",3.26260592689093e-121,0.436446911247558,0.728,0.596,9.13464407410923e-117,"Nap1l4"
"Arl1",3.85760545052059e-121,0.395206822006389,0.691,0.528,1.08005237403675e-116,"Arl1"
"2410089E03Rik",5.08432810419016e-121,0.300990345802033,0.497,0.304,1.42351018261116e-116,"2410089E03Rik"
"Glrx5",5.30206017955261e-121,0.383438687794026,0.646,0.47,1.48447080907114e-116,"Glrx5"
"Arpc2",5.70825980726627e-121,0.417435093628167,0.805,0.684,1.59819858083841e-116,"Arpc2"
"Slc7a4",5.94325884522338e-121,0.253203226635538,0.349,0.18,1.66399361148564e-116,"Slc7a4"
"Maged2",6.47452881024097e-121,0.347507537954342,0.57,0.375,1.81273857629127e-116,"Maged2"
"Ndufs6",7.52704305520173e-121,0.455554291888622,0.802,0.696,2.10742151459538e-116,"Ndufs6"
"Cacna1b",9.10097866619843e-121,0.249238758862462,0.369,0.195,2.54809200696224e-116,"Cacna1b"
"Gpr27",9.44512858010346e-121,0.24981008765407,0.342,0.174,2.64444709985737e-116,"Gpr27"
"Pcbp2",1.1552877542626e-120,0.401683082039094,0.836,0.729,3.23457465438443e-116,"Pcbp2"
"Rell2",1.2165366248591e-120,0.280176321480461,0.429,0.242,3.4060592422805e-116,"Rell2"
"Pak1ip1",1.22691652086063e-120,0.343510781869877,0.535,0.353,3.43512087510558e-116,"Pak1ip1"
"Rsl1d1",1.52868424259802e-120,0.371058862504212,0.675,0.502,4.28001014242593e-116,"Rsl1d1"
"Mlf2",1.70002895926927e-120,0.45918794467131,0.876,0.804,4.75974108016209e-116,"Mlf2"
"Nceh1",1.87022783112144e-120,0.343109138245015,0.556,0.368,5.23626388157382e-116,"Nceh1"
"Zcrb1",2.11556639424344e-120,0.410448141330936,0.729,0.571,5.92316279060278e-116,"Zcrb1"
"Csrnp3",2.78409661879218e-120,0.327336969978462,0.509,0.316,7.79491371329436e-116,"Csrnp3"
"Acot13",3.28699607835204e-120,0.39698144668583,0.633,0.46,9.20293162017005e-116,"Acot13"
"Copz1",5.7872418730183e-120,0.343563011718899,0.591,0.407,1.62031197960766e-115,"Copz1"
"Cox4i1",6.75417077601836e-120,0.537116024337733,0.971,0.958,1.89103273386962e-115,"Cox4i1"
"Fam110b",7.75243551362699e-120,0.292665008247315,0.418,0.237,2.17052689510528e-115,"Fam110b"
"Slc9a6",8.37789411614073e-120,0.276971421484684,0.446,0.259,2.34564279463708e-115,"Slc9a6"
"Plekhj1",9.91582871142835e-120,0.36416224500737,0.62,0.438,2.77623372262571e-115,"Plekhj1"
"Grm7",1.58851144604849e-119,0.281277210287446,0.38,0.205,4.44751434664656e-115,"Grm7"
"Ets2",1.93897109039922e-119,0.264500653211135,0.361,0.191,5.42873125889974e-115,"Ets2"
"Fam8a1",2.19406828515782e-119,0.278004438465604,0.426,0.243,6.14295238478486e-115,"Fam8a1"
"Uqcr11",2.30051874473645e-119,0.502615664249539,0.883,0.82,6.44099238151311e-115,"Uqcr11"
"Irak1bp1",2.49909818769285e-119,0.311111141508597,0.444,0.263,6.99697510590243e-115,"Irak1bp1"
"Wsb1",2.50920286375691e-119,0.320030470228681,0.599,0.405,7.02526617794661e-115,"Wsb1"
"Cuedc2",2.79152115178099e-119,0.396118446405026,0.731,0.587,7.8157009207564e-115,"Cuedc2"
"Rasgrf2",2.92950801130125e-119,0.324817227622041,0.414,0.233,8.20203653004125e-115,"Rasgrf2"
"Nebl",4.27142601848335e-119,0.322814610328315,0.491,0.297,1.19591385665497e-114,"Nebl"
"Spop",4.35053707665612e-119,0.403510950966463,0.735,0.586,1.21806337072218e-114,"Spop"
"Gpr162",4.38204470651818e-119,0.286345313583163,0.43,0.245,1.22688487693096e-114,"Gpr162"
"Maea",4.79717692491751e-119,0.295979077930804,0.503,0.312,1.3431135954384e-114,"Maea"
"Hdac3",4.87708958479108e-119,0.322213203224492,0.538,0.348,1.36548754194981e-114,"Hdac3"
"Cfap97",5.62504431988599e-119,0.298954613311212,0.411,0.235,1.57489990868168e-114,"Cfap97"
"Sox11",6.14793856773716e-119,0.332374049660091,0.427,0.246,1.72129984019505e-114,"Sox11"
"Eif3h",6.3560757284035e-119,0.446883629753613,0.766,0.644,1.77957408243841e-114,"Eif3h"
"March7",6.43318394551281e-119,0.30381395606211,0.537,0.346,1.80116284106468e-114,"March7"
"Metap2",6.55794408435009e-119,0.403183283118226,0.791,0.655,1.83609318473634e-114,"Metap2"
"Dock7",7.69084749311269e-119,0.248482074520701,0.375,0.2,2.15328348112169e-114,"Dock7"
"Prpf4b",7.92480352663032e-119,0.368544878251175,0.718,0.55,2.21878649138596e-114,"Prpf4b"
"Slc25a39",7.98425297220905e-119,0.320423869103264,0.459,0.277,2.23543114715909e-114,"Slc25a39"
"Spock3",9.45477256799078e-119,0.474050939914172,0.737,0.562,2.64714722358606e-114,"Spock3"
"2510002D24Rik",1.05613162858155e-118,0.294377091058961,0.434,0.253,2.95695733370262e-114,"2510002D24Rik"
"Eif4g3",1.49798347961872e-118,0.34666254402258,0.632,0.449,4.19405414623648e-114,"Eif4g3"
"Gsn",1.83532157684675e-118,-1.11376556080516,0.208,0.386,5.13853335085554e-114,"Gsn"
"Thyn1",2.4272246919402e-118,0.338766262117186,0.52,0.338,6.79574369249418e-114,"Thyn1"
"N4bp2l1",2.56649280996435e-118,0.305606338472185,0.442,0.26,7.18566656933819e-114,"N4bp2l1"
"Hnrnpul2",2.64624339948832e-118,0.326820833606285,0.616,0.426,7.40895226988739e-114,"Hnrnpul2"
"Dlx2",2.67863985656036e-118,0.256215128419021,0.26,0.118,7.49965587039771e-114,"Dlx2"
"Nts",3.85394103618289e-118,0.992454558321438,0.332,0.176,1.07902641131049e-113,"Nts"
"Usp46",6.51130906467585e-118,0.290597142735717,0.461,0.272,1.82303631192794e-113,"Usp46"
"Prr7",6.67845459417321e-118,0.311652454428093,0.476,0.284,1.86983371727661e-113,"Prr7"
"Pmm1",8.77573219157819e-118,0.392291737762946,0.702,0.539,2.45702949899806e-113,"Pmm1"
"Timm13",1.00552885777921e-117,0.422964591004051,0.783,0.67,2.81527969601024e-113,"Timm13"
"Smarcc2",1.28991448547868e-117,0.32712530542195,0.602,0.415,3.61150257644322e-113,"Smarcc2"
"Zfand5",1.32701768005596e-117,0.359030937266259,0.84,0.694,3.71538410062068e-113,"Zfand5"
"Kidins220",1.59530829434969e-117,0.31762697328548,0.54,0.349,4.46654416252025e-113,"Kidins220"
"Hepacam",1.6852530074073e-117,-0.41748989346763,0.082,0.26,4.71837137013895e-113,"Hepacam"
"Csde1",1.98082615027568e-117,0.358185165951616,0.76,0.603,5.54591705554185e-113,"Csde1"
"Rpl10",2.13312043399718e-117,0.538856323637539,0.913,0.863,5.97231059110531e-113,"Rpl10"
"Fam49a",2.14732963650219e-117,0.335429581792596,0.433,0.253,6.01209351627883e-113,"Fam49a"
"Sbno1",2.29647967921585e-117,0.332339404303696,0.645,0.46,6.42968380586854e-113,"Sbno1"
"Izumo4",2.31967751650447e-117,0.274864074847663,0.411,0.233,6.49463311070921e-113,"Izumo4"
"Ndufa2",2.36682056948075e-117,0.518405683443122,0.861,0.799,6.62662423043222e-113,"Ndufa2"
"Esf1",2.81467844534229e-117,0.328991253930159,0.592,0.406,7.88053671126934e-113,"Esf1"
"Psmb5",3.01979008528045e-117,0.452548203323601,0.761,0.644,8.45480828076821e-113,"Psmb5"
"Prkar2a",3.03780650853275e-117,0.299342500403496,0.471,0.285,8.50525066258999e-113,"Prkar2a"
"Car11",3.21998047512902e-117,0.415672659425103,0.527,0.337,9.01530133426623e-113,"Car11"
"Psmb10",4.39022506592204e-117,0.33711662156863,0.468,0.287,1.22917521395685e-112,"Psmb10"
"N6amt1",4.4714261580203e-117,0.300725132051708,0.429,0.249,1.25190989572252e-112,"N6amt1"
"Anapc5",4.67909259818468e-117,0.379929820160993,0.693,0.53,1.31005234563975e-112,"Anapc5"
"Dhx30",4.93539584602172e-117,0.321633379874677,0.671,0.485,1.38181212896916e-112,"Dhx30"
"Krt1",5.97234559677787e-117,0.307775337813986,0.35,0.187,1.67213732018587e-112,"Krt1"
"C530008M17Rik",5.97381375124727e-117,0.285936621206154,0.416,0.236,1.67254837407421e-112,"C530008M17Rik"
"Usp5",6.48902501745642e-117,0.348128583693645,0.596,0.414,1.81679722438745e-112,"Usp5"
"Pcsk2",6.77765187023244e-117,0.429986350222437,0.52,0.335,1.89760697062768e-112,"Pcsk2"
"Huwe1",7.94364079481311e-117,0.342664726444176,0.668,0.485,2.22406054973177e-112,"Huwe1"
"Fh1",8.91398474741516e-117,0.321075615160051,0.515,0.329,2.4957374495813e-112,"Fh1"
"Wasf1",1.20181951658337e-116,0.388616521566655,0.561,0.374,3.36485428253011e-112,"Wasf1"
"B4gat1",1.78934835041139e-116,0.387605826439197,0.687,0.524,5.00981751148182e-112,"B4gat1"
"1700001L19Rik",2.16413044944899e-116,0.307541889581685,0.316,0.161,6.05913243236729e-112,"1700001L19Rik"
"Dock3",2.29002585380818e-116,0.287656393062675,0.479,0.291,6.41161438549213e-112,"Dock3"
"Gskip",2.44291022846298e-116,0.306212587786626,0.443,0.264,6.83966005765066e-112,"Gskip"
"Mrpl42",2.63641620946785e-116,0.39858779926851,0.684,0.528,7.38143810326808e-112,"Mrpl42"
"Ypel5",3.18665143838752e-116,0.322711170261863,0.493,0.311,8.92198669719739e-112,"Ypel5"
"Snx2",3.74713866616539e-116,0.351380944725536,0.606,0.428,1.04912388375299e-111,"Snx2"
"Ngef",3.96389808309324e-116,0.359728828302886,0.404,0.228,1.10981218530445e-111,"Ngef"
"Gng11",4.53165453121207e-116,-0.703387890470241,0.147,0.33,1.26877263564875e-111,"Gng11"
"Pde1a",4.80957840475622e-116,0.393581124058904,0.48,0.293,1.34658576176365e-111,"Pde1a"
"Nus1",5.44234535366301e-116,0.307809124068218,0.567,0.374,1.52374785211857e-111,"Nus1"
"Lmo3",6.11638376585687e-116,0.310631601327732,0.302,0.149,1.71246512676461e-111,"Lmo3"
"Cebpzos",6.25978180317786e-116,0.356982671985538,0.529,0.349,1.75261370925374e-111,"Cebpzos"
"Pomp",6.52122533593379e-116,0.460102434885694,0.802,0.707,1.82581266955474e-111,"Pomp"
"Slc35g2",6.60898085748505e-116,0.293948141984587,0.416,0.235,1.85038246047866e-111,"Slc35g2"
"Prr13",7.49069226762782e-116,0.433921923708567,0.613,0.446,2.09724402109044e-111,"Prr13"
"Opcml",9.16366291180739e-116,0.36023572852662,0.605,0.409,2.56564234204783e-111,"Opcml"
"Psma4",1.08852855942952e-115,0.413061291479628,0.732,0.595,3.04766226069076e-111,"Psma4"
"Fopnl",1.08999173213513e-115,0.328137438255344,0.56,0.377,3.05175885163192e-111,"Fopnl"
"Golga7b",1.15498226537207e-115,0.245676439202342,0.355,0.187,3.23371934658872e-111,"Golga7b"
"Cmpk1",1.32695258487175e-115,0.389982904642981,0.703,0.543,3.71520184712392e-111,"Cmpk1"
"Fau",1.46722786411553e-115,0.493314583007633,0.928,0.89,4.10794457395065e-111,"Fau"
"Nedd4l",1.48301211124819e-115,0.255902794033547,0.32,0.162,4.15213730907269e-111,"Nedd4l"
"Actg1",1.48760970616742e-115,0.41354627862013,0.977,0.957,4.16500965532755e-111,"Actg1"
"Rsl24d1",1.87915203056076e-115,0.33495477950292,0.568,0.386,5.26124985516402e-111,"Rsl24d1"
"Sars",1.89638398691373e-115,0.379398557616432,0.689,0.521,5.30949588656106e-111,"Sars"
"P4htm",1.9669156207328e-115,0.331695531877302,0.548,0.364,5.5069703549277e-111,"P4htm"
"Trim44",2.35184792035247e-115,0.32646570298029,0.54,0.353,6.58470380740285e-111,"Trim44"
