"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Cox5a",1.10608217302974e-66,0.764031823994575,0.919,0.816,3.09680886804867e-62,"Cox5a"
"Atp5g1",1.50444357868265e-66,0.730810493906406,0.938,0.834,4.21214113159567e-62,"Atp5g1"
"Idh3b",1.8678606246396e-66,0.592284038781669,0.798,0.517,5.22963617686595e-62,"Idh3b"
"Actl6b",2.28021592781642e-66,0.521255447177407,0.638,0.338,6.38414855470041e-62,"Actl6b"
"Ociad1",2.87750863316677e-66,0.677746223300703,0.93,0.789,8.05644867114031e-62,"Ociad1"
"Dync1i1",3.43840306446006e-66,0.579757626938318,0.639,0.34,9.62684089987529e-62,"Dync1i1"
"Syn1",4.08178166511397e-66,0.559461440793039,0.731,0.422,1.14281723059861e-61,"Syn1"
"Ncdn",5.10870446074719e-66,0.703151904674192,0.852,0.578,1.43033507492e-61,"Ncdn"
"Oaz2",7.72827005515886e-66,0.655410736655339,0.836,0.6,2.16376105004338e-61,"Oaz2"
"Tceal5",7.99093412672234e-66,0.627794671232739,0.723,0.439,2.23730173679972e-61,"Tceal5"
"Cox8a",2.05868074575753e-65,0.75468784416782,0.967,0.931,5.76389435197193e-61,"Cox8a"
"Rbm39",2.08974566302453e-65,0.581254941087805,0.979,0.914,5.85086990733607e-61,"Rbm39"
"Dzank1",2.18972045053789e-65,0.55750452234927,0.72,0.412,6.130779317416e-61,"Dzank1"
"Ranbp1",2.39238542582141e-65,0.65526435230587,0.91,0.735,6.6982007152148e-61,"Ranbp1"
"Nedd4",2.45609241573599e-65,0.609693175325523,0.925,0.76,6.87656754557763e-61,"Nedd4"
"Gpi1",3.51835086761109e-65,0.619070353740511,0.906,0.716,9.85067875913753e-61,"Gpi1"
"Ppia",3.74811645119375e-65,0.767151478729039,0.989,0.983,1.04939764400523e-60,"Ppia"
"Cpne5",3.78171914478084e-65,0.643792486955652,0.563,0.277,1.05880572615574e-60,"Cpne5"
"Ubqln2",4.11303363438333e-65,0.57268121165235,0.883,0.653,1.15156715695465e-60,"Ubqln2"
"Cpe",4.44086674201715e-65,0.619546138933717,0.95,0.772,1.24335387042996e-60,"Cpe"
"Ndrg3",5.39665068675222e-65,0.564881490414533,0.834,0.576,1.51095425927689e-60,"Ndrg3"
"Pfdn1",7.97348489288265e-65,0.631109318762973,0.845,0.626,2.23241630030928e-60,"Pfdn1"
"Chd3",8.3469766348363e-65,0.637191283346113,0.802,0.515,2.33698651822147e-60,"Chd3"
"Chchd6",8.7726215176199e-65,0.653158709111615,0.726,0.456,2.45615857250322e-60,"Chchd6"
"Grcc10",1.06870997543342e-64,0.6952869107439,0.814,0.567,2.99217418921848e-60,"Grcc10"
"Ppp2r2b",1.21287601205322e-64,0.570437609647965,0.756,0.451,3.39581025854661e-60,"Ppp2r2b"
"Rheb",1.25485765913603e-64,0.628217757143215,0.922,0.755,3.51335047404907e-60,"Rheb"
"Timm8b",1.25917715659746e-64,0.747859391099616,0.88,0.721,3.52544420304157e-60,"Timm8b"
"Atp2b1",1.28229610017198e-64,0.73469826317547,0.884,0.692,3.59017262126152e-60,"Atp2b1"
"Gnl3l",1.84867474363708e-64,0.583569362588004,0.791,0.5,5.1759195472351e-60,"Gnl3l"
"Snx10",2.00543069957495e-64,0.632200386738398,0.752,0.464,5.61480487266995e-60,"Snx10"
"H2afz",2.19347836634998e-64,0.725430042148186,0.922,0.816,6.14130073010667e-60,"H2afz"
"Myt1l",2.60268356650553e-64,0.53926783788285,0.74,0.427,7.28699344950217e-60,"Myt1l"
"Thy1",2.84225302664008e-64,0.644049996481727,0.811,0.518,7.9577400239869e-60,"Thy1"
"Srrm2",2.89057047299233e-64,0.559662839821423,0.962,0.861,8.09301921028393e-60,"Srrm2"
"Zfr",2.91612520593113e-64,0.619422911482254,0.886,0.714,8.16456735156599e-60,"Zfr"
"Blcap",3.0924360983567e-64,0.624833343133413,0.76,0.476,8.6582025881791e-60,"Blcap"
"Lrrtm3",3.23365503128427e-64,0.542264860969884,0.63,0.335,9.0535873565897e-60,"Lrrtm3"
"1700037H04Rik",3.29734381041816e-64,0.570803864530196,0.633,0.344,9.23190320040876e-60,"1700037H04Rik"
"Rufy3",3.50630093352038e-64,0.655602201512653,0.881,0.689,9.81694135367037e-60,"Rufy3"
"Fam69b",3.87423406162264e-64,0.574575875301655,0.708,0.425,1.08470805257311e-59,"Fam69b"
"Uqcrb",4.19955204412695e-64,0.762055769146607,0.944,0.893,1.17579058131466e-59,"Uqcrb"
"Grina",4.56496380693653e-64,0.554383869608902,0.892,0.661,1.27809856666609e-59,"Grina"
"Ptms",4.79399889124103e-64,0.642442908656395,0.874,0.668,1.34222380956966e-59,"Ptms"
"Myl12b",5.82637626440652e-64,0.675759821963304,0.86,0.636,1.63126882650854e-59,"Myl12b"
"Dmtn",5.87205316218263e-64,0.510294706099059,0.654,0.353,1.64405744434789e-59,"Dmtn"
"Podxl2",6.04255038472605e-64,0.75461442624975,0.836,0.597,1.6917932567156e-59,"Podxl2"
"Ywhae",7.96381836500421e-64,0.718654720233453,0.976,0.947,2.22970986583388e-59,"Ywhae"
"Slc25a14",7.99091192227732e-64,0.548914698944586,0.677,0.392,2.23729551999921e-59,"Slc25a14"
"Rnf14",8.15401200128483e-64,0.603512734793526,0.798,0.534,2.28296028011973e-59,"Rnf14"
"Gmps",8.84594504863257e-64,0.576261883638227,0.764,0.495,2.47668769471615e-59,"Gmps"
"Cfdp1",9.62499917707842e-64,0.665623589414285,0.83,0.628,2.69480726959842e-59,"Cfdp1"
"Ensa",1.01322940846186e-63,0.599885655422553,0.769,0.497,2.83683969781153e-59,"Ensa"
"Rab2a",1.02249969885601e-63,0.680491875756268,0.939,0.824,2.86279465685705e-59,"Rab2a"
"Ssb",1.06734796039548e-63,0.637024786410097,0.892,0.718,2.98836081951527e-59,"Ssb"
"Fgf13",1.22955924848179e-63,0.580185546956143,0.537,0.264,3.44251998389932e-59,"Fgf13"
"Lrfn5",1.25324697520366e-63,0.564667506380366,0.648,0.357,3.5088408811752e-59,"Lrfn5"
"Tspyl2",1.50737059974016e-63,0.659724352983111,0.801,0.54,4.2203362051525e-59,"Tspyl2"
"Atp5g3",1.51977064600733e-63,0.724738581747898,0.884,0.724,4.25505385469133e-59,"Atp5g3"
"Tbca",1.61792513328587e-63,0.683941493786043,0.854,0.663,4.52986678817377e-59,"Tbca"
"Srpk2",1.77804839796285e-63,0.601303412349325,0.866,0.677,4.97817990461638e-59,"Srpk2"
"Nars",1.89293703918058e-63,0.641327690672105,0.843,0.624,5.2998451222978e-59,"Nars"
"Rit2",2.21100169265204e-63,0.658291744039054,0.842,0.557,6.19036253908718e-59,"Rit2"
"Hsph1",3.10955960050308e-63,0.610726881782779,0.804,0.547,8.70614496948852e-59,"Hsph1"
"1110004F10Rik",3.53074755110574e-63,0.655135657337726,0.875,0.702,9.88538699358584e-59,"1110004F10Rik"
"Arl3",4.48304806763579e-63,0.642642622576869,0.82,0.599,1.25516379797667e-58,"Arl3"
"Gng2",5.95905186564801e-63,0.641704770024958,0.723,0.438,1.66841534134413e-58,"Gng2"
"Eef1g",6.83012989224024e-63,0.793531388112667,0.904,0.778,1.91229976722942e-58,"Eef1g"
"Ubb",8.96624988881733e-63,0.778357555429989,1,0.998,2.51037064387108e-58,"Ubb"
"Gad1",1.02398815079557e-62,0.714074707402731,0.807,0.521,2.86696202459744e-58,"Gad1"
"Arhgdig",1.1694693597466e-62,0.67851868134996,0.645,0.362,3.27428031341852e-58,"Arhgdig"
"Nrxn1",1.41098533654162e-62,0.646393061795178,0.9,0.642,3.95047674524923e-58,"Nrxn1"
"Spryd3",1.47172389556599e-62,0.527444160113561,0.641,0.351,4.12053256280567e-58,"Spryd3"
"Hn1",1.52531716058512e-62,0.605518208893219,0.76,0.496,4.27058298620622e-58,"Hn1"
"Plppr4",1.68084466786172e-62,0.536840191778795,0.712,0.41,4.70602890107924e-58,"Plppr4"
"Pnma2",1.9147649934867e-62,0.510174377366969,0.61,0.321,5.36095902876407e-58,"Pnma2"
"Usp29",2.17980207265899e-62,0.60000807360357,0.807,0.512,6.10300984303064e-58,"Usp29"
"Lrpap1",2.24928231818392e-62,0.662823433761577,0.846,0.669,6.29754063445134e-58,"Lrpap1"
"Npdc1",2.31677568932883e-62,0.632334305903576,0.871,0.651,6.48650857498285e-58,"Npdc1"
"Eno1",2.36626172160625e-62,0.652869952710395,0.912,0.731,6.62505956815318e-58,"Eno1"
"Camkv",2.5199136742333e-62,0.618401817380042,0.65,0.358,7.05525430511839e-58,"Camkv"
"Fbxo9",3.15749438921269e-62,0.631828428048841,0.723,0.447,8.84035279091769e-58,"Fbxo9"
"Cntnap2",3.67181335644499e-62,0.576378054296808,0.683,0.379,1.02803430353747e-57,"Cntnap2"
"Tomm20",3.7596303514529e-62,0.637347896999521,0.932,0.79,1.05262130579978e-57,"Tomm20"
"Calm3",4.2967520684323e-62,0.600908191491438,0.96,0.879,1.20300464411968e-57,"Calm3"
"Clstn3",4.64554138486945e-62,0.527365754871985,0.779,0.484,1.30065867693575e-57,"Clstn3"
"Zc2hc1a",4.91047398372148e-62,0.526706594283284,0.632,0.343,1.37483450596234e-57,"Zc2hc1a"
"Slc32a1",5.55341959886811e-62,0.680127772317621,0.726,0.444,1.55484641929109e-57,"Slc32a1"
"Ndufab1",6.25996098585021e-62,0.705947905211898,0.9,0.755,1.75266387681834e-57,"Ndufab1"
"Ppp1r11",8.50156844284042e-62,0.679436402254054,0.828,0.61,2.38026913262646e-57,"Ppp1r11"
"Sucla2",9.39133861723757e-62,0.597915366848858,0.782,0.528,2.62938698605418e-57,"Sucla2"
"Basp1",9.52646828678645e-62,0.8451849900031,0.851,0.615,2.66722059093447e-57,"Basp1"
"Polr2m",1.02298228246755e-61,0.621622331485826,0.804,0.55,2.86414579445265e-57,"Polr2m"
"Pnmal1",1.06855156899037e-61,0.564997076922265,0.76,0.476,2.99173068285923e-57,"Pnmal1"
"Atp5a1",1.25882565621777e-61,0.66464631753662,0.942,0.846,3.52446007227852e-57,"Atp5a1"
"Sepw1",1.38784073547058e-61,0.725917065113226,0.954,0.893,3.88567649117053e-57,"Sepw1"
"Ier3ip1",1.4924362590147e-61,0.639320170412146,0.843,0.65,4.17852303798936e-57,"Ier3ip1"
"Pfkp",1.74457424814884e-61,0.488590063215991,0.682,0.383,4.88445897996711e-57,"Pfkp"
"Pcmt1",1.94944861153435e-61,0.653775218472992,0.836,0.637,5.45806622257387e-57,"Pcmt1"
"Cirbp",1.98181332127325e-61,0.679133089588821,0.886,0.721,5.54868093690085e-57,"Cirbp"
"Camta1",2.21068237931843e-61,0.630390369814794,0.89,0.659,6.18946852561574e-57,"Camta1"
"Celf2",2.31207837788177e-61,0.610064546480578,0.822,0.55,6.47335704239337e-57,"Celf2"
"Dnajc5",3.35009577402453e-61,0.573171967042507,0.781,0.531,9.37959814811389e-57,"Dnajc5"
"Atp6v0b",3.48260816919679e-61,0.664067349580116,0.957,0.902,9.75060635211717e-57,"Atp6v0b"
"Uqcc2",3.78564663271746e-61,0.717243889909947,0.874,0.706,1.05990534422823e-56,"Uqcc2"
"Kif21a",3.85354857773169e-61,0.667342706204268,0.852,0.64,1.07891653079332e-56,"Kif21a"
"Hpca",3.94777271993865e-61,0.570434998519734,0.554,0.272,1.10529740612842e-56,"Hpca"
"Atp6ap2",6.8376207737465e-61,0.644446316540749,0.924,0.798,1.91439706423355e-56,"Atp6ap2"
"Dpcd",8.00600197723414e-61,0.620151435819151,0.697,0.431,2.24152043358602e-56,"Dpcd"
"Dtd1",9.45758143508449e-61,0.62107242144265,0.788,0.553,2.64793365019496e-56,"Dtd1"
"Serbp1",9.65068853592817e-61,0.592274115412545,0.918,0.774,2.70199977628917e-56,"Serbp1"
"Iscu",9.84132841564616e-61,0.655611699936967,0.866,0.661,2.75537512981261e-56,"Iscu"
"Fus",1.06189752490936e-60,0.570066266817185,0.951,0.834,2.97310069024124e-56,"Fus"
"Smim10l1",1.40585483924771e-60,0.648909526844266,0.868,0.67,3.93611237892575e-56,"Smim10l1"
"Arxes2",1.49384593058301e-60,0.652676386848368,0.796,0.543,4.18246983644631e-56,"Arxes2"
"Rab27b",1.91459788675925e-60,0.52347236502612,0.619,0.333,5.36049116334854e-56,"Rab27b"
"Ndufv2",2.33574623784445e-60,0.68594781045062,0.903,0.751,6.5396223167169e-56,"Ndufv2"
"Usp11",2.34556192389126e-60,0.530073422135264,0.714,0.433,6.56710427451075e-56,"Usp11"
"Prkaca",2.56280419197996e-60,0.619819330290267,0.81,0.578,7.17533917670548e-56,"Prkaca"
"Cox7b",2.82408208163965e-60,0.691131641001506,0.89,0.747,7.90686501217469e-56,"Cox7b"
"Ndufs5",2.9352933187451e-60,0.739033194884799,0.906,0.838,8.21823423382253e-56,"Ndufs5"
"Sh3gl2",2.98944873714574e-60,0.544637034047474,0.656,0.371,8.36985857426064e-56,"Sh3gl2"
"Plekhb2",3.14123500997328e-60,0.616385974515896,0.772,0.504,8.7948297809232e-56,"Plekhb2"
"Prps1",3.14569210836725e-60,0.5478523729205,0.688,0.408,8.80730876500664e-56,"Prps1"
"Gcc2",3.42812031978982e-60,0.554011751569497,0.752,0.492,9.59805127134754e-56,"Gcc2"
"Tsc22d1",3.48383266769212e-60,0.640739091718847,0.924,0.726,9.75403470300439e-56,"Tsc22d1"
"Npm1",3.54570434439208e-60,0.694166112751831,0.906,0.778,9.92726302342894e-56,"Npm1"
"Evl",3.7345324988411e-60,0.551488021275669,0.775,0.492,1.04559440902553e-55,"Evl"
"Cox6b1",4.17275685931895e-60,0.765386535118773,0.942,0.884,1.16828846547212e-55,"Cox6b1"
"Ran",4.21223735545397e-60,0.647343044872909,0.9,0.748,1.17934221478e-55,"Ran"
"Hnrnpa3",4.74657433863202e-60,0.589940383472824,0.921,0.78,1.32894588333019e-55,"Hnrnpa3"
"Slc25a11",4.81579154713277e-60,0.56999948396038,0.753,0.496,1.34832531736623e-55,"Slc25a11"
"Mapk10",4.83843936303672e-60,0.50640507021362,0.729,0.441,1.35466625286302e-55,"Mapk10"
"Atp1a3",4.87560954404844e-60,0.567777068460353,0.776,0.496,1.36507316014268e-55,"Atp1a3"
"Cacybp",4.98189733118356e-60,0.693302795415821,0.843,0.664,1.39483161478477e-55,"Cacybp"
"Ap1s2",5.20010107797704e-60,0.738759461337977,0.728,0.448,1.45592429981201e-55,"Ap1s2"
"Nptn",5.70601625171366e-60,0.510324869515249,0.834,0.566,1.59757043015479e-55,"Nptn"
"2210013O21Rik",5.89811749625889e-60,0.662261897682551,0.769,0.525,1.65135493660257e-55,"2210013O21Rik"
"Hspa8",6.0681154238082e-60,0.721983249220076,0.992,0.989,1.69895095635782e-55,"Hspa8"
"Map9",7.18637548984201e-60,0.530660704492853,0.688,0.398,2.01204140964596e-55,"Map9"
"Lin7b",7.44862636128029e-60,0.447887156880461,0.565,0.281,2.08546640863126e-55,"Lin7b"
"Sptbn1",7.93902293774419e-60,0.543385471785621,0.883,0.681,2.22276764210962e-55,"Sptbn1"
"Ubl5",8.35654884745027e-60,0.685096141447257,0.922,0.78,2.33966654630913e-55,"Ubl5"
"Eef1a2",8.4171407321612e-60,0.609912522278312,0.734,0.454,2.35663106219049e-55,"Eef1a2"
"Nap1l2",8.7010304644951e-60,0.511391250765568,0.668,0.38,2.43611450944934e-55,"Nap1l2"
"Clta",8.96594035387647e-60,0.607472931936658,0.919,0.779,2.51028398027833e-55,"Clta"
"Cox5b",9.51662598568313e-60,0.727729033034225,0.938,0.892,2.66446494347156e-55,"Cox5b"
"Gnas",1.03036379456711e-59,0.824595766779922,0.98,0.957,2.88481255202899e-55,"Gnas"
"Vti1b",1.03985542079032e-59,0.646976581111968,0.787,0.555,2.91138720712874e-55,"Vti1b"
"Ptov1",1.09029547240675e-59,0.609083995870845,0.907,0.747,3.05260926364441e-55,"Ptov1"
"Nedd8",1.17827868604484e-59,0.664839674814267,0.91,0.779,3.29894466518835e-55,"Nedd8"
"Arpc5l",1.27196146482836e-59,0.664774596009707,0.804,0.599,3.56123770922643e-55,"Arpc5l"
"Rbfox3",1.42088022230126e-59,0.461579856522393,0.642,0.344,3.97818044639907e-55,"Rbfox3"
"Ndufc2",1.44823469278746e-59,0.620818611541393,0.944,0.858,4.05476749286634e-55,"Ndufc2"
"Fxyd7",1.86430681809022e-59,0.610119895778714,0.58,0.304,5.21968622928901e-55,"Fxyd7"
"Stk25",1.90551671169132e-59,0.543285053301283,0.787,0.527,5.33506568939335e-55,"Stk25"
"Ina",2.03763655261052e-59,0.545839780963518,0.747,0.46,5.70497481999894e-55,"Ina"
"Slc25a4",2.04051937352724e-59,0.705544628037523,0.986,0.958,5.71304614200155e-55,"Slc25a4"
"C1qtnf4",2.70188002830831e-59,0.645439427816952,0.729,0.458,7.56472370325761e-55,"C1qtnf4"
"Pura",3.35401757002677e-59,0.59425944732732,0.927,0.756,9.39057839256095e-55,"Pura"
"Matk",5.23219684695149e-59,0.518506120696676,0.747,0.454,1.46491047320948e-54,"Matk"
"Prdx5",5.31425931001197e-59,0.660387752385152,0.893,0.765,1.48788632161715e-54,"Prdx5"
"Napg",5.65472575197968e-59,0.579212813935992,0.743,0.479,1.58321011603927e-54,"Napg"
"Dctn3",6.01864226757565e-59,0.672428539887971,0.863,0.704,1.68509946207583e-54,"Dctn3"
"Ndufa10",7.48355143426856e-59,0.618565128199082,0.866,0.676,2.09524473056651e-54,"Ndufa10"
"Mif",7.55402455558026e-59,0.732395683286984,0.942,0.843,2.11497579507136e-54,"Mif"
"Skp1a",8.02478968817109e-59,0.615379838942014,0.881,0.722,2.24678061689414e-54,"Skp1a"
"Hsp90aa1",9.36987029905699e-59,0.683775452131886,0.989,0.956,2.62337628632998e-54,"Hsp90aa1"
"Ube2w",9.37082547927679e-59,0.519678408743527,0.734,0.462,2.62364371768792e-54,"Ube2w"
"Arhgap20",1.39247178943978e-58,0.488771688468645,0.653,0.36,3.8986425160735e-54,"Arhgap20"
"Prdx2",1.47243069869033e-58,0.635000576518051,0.903,0.75,4.12251147019318e-54,"Prdx2"
"Zcchc17",1.72572051806556e-58,0.632567626399881,0.837,0.638,4.83167230647994e-54,"Zcchc17"
"5330434G04Rik",2.07650540600102e-58,0.543448306920239,0.721,0.449,5.81379983572164e-54,"5330434G04Rik"
"Ap2m1",2.16086525452061e-58,0.646642999905306,0.933,0.82,6.0499905396068e-54,"Ap2m1"
"Luc7l2",2.31411817385932e-58,0.526770572024249,0.938,0.803,6.47906806317133e-54,"Luc7l2"
"Tecr",2.89905551670727e-58,0.714904967767521,0.974,0.934,8.11677563567701e-54,"Tecr"
"Caln1",3.29688309583125e-58,0.563237412319609,0.495,0.233,9.23061329170833e-54,"Caln1"
"Prnp",3.54162897891249e-58,0.608024557496066,0.979,0.903,9.91585281515919e-54,"Prnp"
"Ndufb5",3.57812355200907e-58,0.734977325453923,0.875,0.767,1.0018030320915e-53,"Ndufb5"
"Rpl31",4.07126338879714e-58,0.679018406338431,0.915,0.842,1.13987232359542e-53,"Rpl31"
"Arf3",4.65342195878828e-58,0.545588156282131,0.872,0.588,1.30286508002154e-53,"Arf3"
"Pcdh17",4.66038881443736e-58,0.637526633392697,0.816,0.544,1.30481566026617e-53,"Pcdh17"
"Fam216a",4.67444891975406e-58,0.534724348621651,0.682,0.411,1.30875220855274e-53,"Fam216a"
"Tomm70a",4.8869249457611e-58,0.525500048353025,0.723,0.454,1.36824124631419e-53,"Tomm70a"
"Akap11",5.47819654590753e-58,0.529844658179683,0.831,0.565,1.53378546892319e-53,"Akap11"
"Hspd1",6.99740927549892e-58,0.601626038173738,0.849,0.673,1.95913464895419e-53,"Hspd1"
"Ncoa7",7.33556051171485e-58,0.568495766305167,0.686,0.41,2.05381023206992e-53,"Ncoa7"
"Atp5j2",7.61283596893899e-58,0.727397468589202,0.93,0.846,2.13144181458354e-53,"Atp5j2"
"Cx3cl1",9.28944795614368e-58,0.462475660666738,0.718,0.415,2.60085963876111e-53,"Cx3cl1"
"Ndufa6",1.14636649171303e-57,0.686891605330899,0.889,0.787,3.20959690349815e-53,"Ndufa6"
"Ndufa8",1.28963994499751e-57,0.630437507351009,0.874,0.726,3.61073391800403e-53,"Ndufa8"
"Map1lc3a",1.50492091130194e-57,0.705686644374384,0.912,0.791,4.21347756746317e-53,"Map1lc3a"
"Ccdc92",1.68940900703366e-57,0.45088736060426,0.635,0.351,4.73000733789284e-53,"Ccdc92"
"Sumo2",1.69627766306528e-57,0.607101698887006,0.954,0.853,4.74923820105018e-53,"Sumo2"
"Atp5l",1.97727319136374e-57,0.745142804036176,0.942,0.897,5.5359694811802e-53,"Atp5l"
"Chchd2",1.98421310689239e-57,0.756656476468581,0.963,0.928,5.5553998566773e-53,"Chchd2"
"Ndufa11",2.45935960715561e-57,0.698007312397119,0.896,0.768,6.88571502811426e-53,"Ndufa11"
"Ndufa12",2.50956645034995e-57,0.676678452158264,0.898,0.778,7.02628414768978e-53,"Ndufa12"
"Atp5b",3.05614243611119e-57,0.674073043897898,0.97,0.929,8.55658759262411e-53,"Atp5b"
"Mgat4c",3.60085834179712e-57,0.650269303899165,0.591,0.316,1.00816831853636e-52,"Mgat4c"
"Resp18",4.41690279241937e-57,0.928545860811897,0.89,0.723,1.23664444382158e-52,"Resp18"
"Mapre3",4.75645158142767e-57,0.557562082965806,0.775,0.528,1.33171131376812e-52,"Mapre3"
"Eif5a",6.61723597124146e-57,0.615947266870371,0.922,0.818,1.85269372722818e-52,"Eif5a"
"Bcas2",6.68111273740515e-57,0.62223951983575,0.851,0.667,1.87057794421869e-52,"Bcas2"
"Zmat2",6.76565267786438e-57,0.639440164188388,0.798,0.582,1.89424743674847e-52,"Zmat2"
"Pianp",7.47356199249596e-57,0.510692322445691,0.735,0.452,2.09244788665902e-52,"Pianp"
"Srp9",8.0808537512815e-57,0.608970723135373,0.828,0.647,2.26247743328379e-52,"Srp9"
"Bex4",1.15546098508933e-56,0.544123924545908,0.721,0.447,3.2350596660531e-52,"Bex4"
"Rpl3",1.31139811929127e-56,0.81618012993986,0.967,0.938,3.67165245439169e-52,"Rpl3"
"Cox7a2",1.34932440090597e-56,0.725675701574089,0.936,0.865,3.77783845765652e-52,"Cox7a2"
"Bmyc",1.53015727285175e-56,0.566890358569859,0.83,0.618,4.28413433253034e-52,"Bmyc"
"Rnf208",1.55982067549923e-56,0.518477968907316,0.726,0.459,4.36718592726276e-52,"Rnf208"
"Rbfox1",1.76169210806338e-56,0.540800376154454,0.648,0.361,4.93238556415586e-52,"Rbfox1"
"Srsf11",1.85110533689009e-56,0.537768723341492,0.893,0.737,5.18272472222489e-52,"Srsf11"
"Rtn3",1.85497588341515e-56,0.596426766253779,0.98,0.913,5.19356147838573e-52,"Rtn3"
"Arhgef9",1.92441043077105e-56,0.497266733558527,0.682,0.412,5.3879643240728e-52,"Arhgef9"
"Nhp2l1",1.97627690383704e-56,0.663077845472885,0.883,0.727,5.53318007536295e-52,"Nhp2l1"
"Akr1a1",2.01320447093185e-56,0.641356109691819,0.89,0.748,5.63656987771498e-52,"Akr1a1"
"Ttc9b",2.12235582376027e-56,0.510320379935193,0.6,0.33,5.942171835364e-52,"Ttc9b"
"Bcap29",2.16264554242999e-56,0.533730622389541,0.679,0.42,6.05497498969547e-52,"Bcap29"
"Cops7a",2.43318702629949e-56,0.500732772445277,0.726,0.455,6.8124370362333e-52,"Cops7a"
"Cycs",2.89688744068974e-56,0.668984456950278,0.903,0.784,8.11070545644313e-52,"Cycs"
"Grm5",2.90349218873525e-56,0.547383333655232,0.735,0.45,8.12919743002096e-52,"Grm5"
"Naca",3.07500102024298e-56,0.686946109915163,0.927,0.84,8.60938785647629e-52,"Naca"
"Rps19",3.51835233358065e-56,0.759051370908035,0.983,0.939,9.8506828635591e-52,"Rps19"
"Cib2",3.98627851569531e-56,0.520616401188401,0.562,0.293,1.11607825882437e-51,"Cib2"
"Dnaja2",4.08406127627479e-56,0.556088457108608,0.828,0.608,1.14345547613142e-51,"Dnaja2"
"Hint1",4.10910246335954e-56,0.74924845410981,0.938,0.884,1.1504665076914e-51,"Hint1"
"Rpl6",4.78465168925282e-56,0.753660270293388,0.953,0.915,1.339606779957e-51,"Rpl6"
"Asns",5.01665619121095e-56,0.4558280810041,0.61,0.329,1.40456340041524e-51,"Asns"
"Rpl21",5.22012369410747e-56,0.744085083474967,0.963,0.917,1.46153023187621e-51,"Rpl21"
"Trim37",5.74541100112494e-56,0.456440666958761,0.626,0.342,1.60860017209496e-51,"Trim37"
"Ypel3",7.54485137329613e-56,0.603846884337334,0.921,0.805,2.11240748749545e-51,"Ypel3"
"Tram1l1",7.72530870699384e-56,0.569405758509898,0.7,0.433,2.16293193178414e-51,"Tram1l1"
"Clpp",8.63616544612544e-56,0.560655854592542,0.788,0.563,2.4179536016062e-51,"Clpp"
"Rpl17",8.86602110964496e-56,0.782824050200562,0.951,0.902,2.48230859027839e-51,"Rpl17"
"Prmt2",9.6832089751578e-56,0.740855277421574,0.744,0.508,2.71110484886468e-51,"Prmt2"
"Anp32a",9.82765800986276e-56,0.592640524422619,0.811,0.617,2.75154768960138e-51,"Anp32a"
"Srsf5",1.00293605317401e-55,0.564868571683626,0.91,0.776,2.8080203616766e-51,"Srsf5"
"Bend6",1.07862467498772e-55,0.575775301837173,0.658,0.385,3.01993336503063e-51,"Bend6"
"Pkia",1.16699897901398e-55,0.504933140916498,0.654,0.38,3.26736374144334e-51,"Pkia"
"Tceb2",1.63573740618487e-55,0.706316394914587,0.941,0.897,4.5797375898364e-51,"Tceb2"
"Rnps1",1.73673493173981e-55,0.529042730180745,0.75,0.5,4.86251046188513e-51,"Rnps1"
"Abat",1.75722641208761e-55,0.508061052913788,0.717,0.443,4.91988250856289e-51,"Abat"
"Plcxd3",1.81581016761999e-55,0.525386233177761,0.519,0.257,5.08390530730246e-51,"Plcxd3"
"Emc9",2.06811820810957e-55,0.492784399144933,0.58,0.314,5.79031735906518e-51,"Emc9"
"Ola1",2.17441739558532e-55,0.509633428969876,0.72,0.452,6.08793382415977e-51,"Ola1"
"Etnk1",2.18064333203205e-55,0.541075085602411,0.863,0.658,6.10536520102333e-51,"Etnk1"
